Z2_Z1_SD	Z3_Z2_SD	Z4_FMG_Z3_SD	Z4_ZE_Z3_SD	Z5_Z4_FMG	Z5_Z4_ZE	Z6_Z5_FMG	Z6_Z5_ZE	Z7_Z6_FMG	Z7_Z6_ZE	Z8_Z7_FMG	Z8_Z7_ZE	Z9_Z8_FMG	Z9_Z8_ZE	Z10_Z9_FMG	Z10_Z9_ZE
Picea_mature_2362	-0.127609152649824	-0.996738290085302	-0.10570867777816	-1.25915896714905	-0.267679516788899	-1.29883085438997	0.539564791118223	-0.442310107072533	0.137077826290713	1.05500786191003	-1.15480928449731	-0.447899855098808	2.06999380664763	1.42953256161126	-2.24371629107011	-2.52222433334384
Picea_mature_1987	-0.0062693005470498	-0.663993466218062	-0.511424212968113	-0.0175079826385213	0.913418071088463	-1.75942178702143	-0.437113886371264	0.0462487318261667	-0.426610074210083	-0.0792743826974381	0.300053049679798	-0.142668409132194	0.129767928327065	0.0906638109271901	0.866395414857272	1.39038282523518
Picea_mature_99	-0.135662712312878	0.968431081268818	-1.00305013540734	-0.867265306788024	0.0121940301613898	-0.219488366529384	0.139859791080078	-1.27639718993204	-0.203012084606398	0.574473394281336	0.15842668298004	0.440920954099421	0.456756490492611	0.362020937970239	-0.850137991644299	-0.166648962752785
Picea_mature_3163	-2.66661795982285	-2.89226630090911	-1.21234049526181	2.73558242431727	0	0.820260149609925	0	-1.92481026494751	0.864039321183655	0.870871691451028	0.0543904310216995	0.233705907412981	-0.488027940832204	0.0338090907416183	1.00503425136954	-1.54070309121158
Picea_mature_2486	1.20340288604871	-2.46828418852426	-1.09301924523605	0.815295699145397	0.300269575191852	-0.720031568274999	0.974925243697008	-1.42168114892097	-0.148142753584475	0.218002140882958	0.441030196061229	0.339231040453282	-0.501818721511084	-1.09705413300255	0.522338515299829	1.25522867523597
Picea_mature_70	-1.98899379900104	3.77122107820753	-1.64787551171979	-0.612307516451153	1.37245750152413	-0.197286419849841	-1.95531044388737	0.173991002912438	1.90020486394426	-0.00723913728852297	0.230260256051971	0.2198593341666	1.26694467588659	0.223348936560512	-0.923150241958653	0.785834405017938
Picea_mature_1263	-1.65170172923509	-1.44018647536962	4.48052724434182	2.64669026921484	-3.92504895671811	-0.80902477222947	0.944396740946218	-2.02890100551736	1.79938490251049	0.471528765300059	0.763975396794215	0.441461838396172	-0.587665316022312	-1.18551623505913	0.981556009110338	0.963595151971454
Picea_mature_2271	-2.3631758614105	-0.95863086772103	-0.26537079011497	3.70438081430474	0	3.67620879413515	2.97279779250863	-0.480117719160353	0.481870150850873	-0.724072947135478	-1.42763743806412	0.0315735227821253	-1.40585824724173	0.288623073711127	1.58087703387952	0.258224020392265
Picea_mature_2891	1.12397917275072	-0.576361632118148	-1.52467751116435	-4.20128506839084	-0.494905161933466	-3.38988132020657	-0.588089217903735	-0.429393954154657	-0.512360752126625	-1.19634150210566	-0.47322908369374	0	-0.0820073963281031	0	-0.265040362136853	0
Picea_mature_4063	-1.57053768265087	0.639979618161011	1.53647136968943	-0.0523291304431888	1.22437303388477	-0.553483727704211	0.313321387879839	1.1554879823467	-0.226535322008515	-0.271521499943582	-0.0236768820523455	-0.610293569559493	-0.076986562875525	0.27292347588505	0.266604182981616	0.145439076699331
Picea_mature_1530	-0.0773485796309672	-0.581607692666195	0.607810681026543	1.26593939848844	-0.359728905450154	-0.715137208902115	0.366855493598736	0.238116680115753	0.355354330584952	0.129555880532786	0.0146034167746376	-0.0670858846404703	-0.148233726707482	-0.0750981635732288	-0.188977343501637	0.7441890963423
Picea_mature_1712	2.46658026764117	-1.77668201751283	-1.18498136314453	-4.55762280948767	-0.0617255343517077	0.268817696026527	-0.577846795572357	1.73993303511533	-0.983126002132992	2.87426893921522	1.37906111936462	1.22454400110265	-1.61106645509896	0.384552908038925	1.20482252692699	-2.16884020781933
Picea_mature_840	-3.75263769488975	-3.47651983933671	0.722078290816932	7.86910389063478	1.98978211834485	0.32531947946999	-0.946027336889044	-0.721137875240096	0.862512737191104	-0.0996251291313768	-0.150775085299306	0.181451966994317	-1.02260155956032	0.277754943115202	0.704935492688153	0.0380699028849935
Picea_mature_904	-2.75082192162496	1.18592032839621	-0.393235232370298	-1.4563094978592	-0.356977712038922	1.89204822363237	0.335362914336188	1.21338221326114	-0.340014600044669	0.573675931533786	0.238786379946014	0.295933078037961	-0.144067095370993	-0.305592641997826	0.924043824355869	0.0561925037438262
Picea_mature_2171	1.6193084769509	-3.52116323074458	-1.57342374476154	-0.473632032841352	-1.84194972159776	-5.93138702105649	-1.67230527571137	0	1.5042033270935	0	0.510399681659099	0	0.369219608284383	0	-0.39717959477363	0
Picea_mature_1787	4.0572265582732	-2.90087869876126	-2.0579697114473	-1.99361222131832	0.223396847931487	-5.53049011197696	-1.49024092113075	-2.08952179229378	-1.0471214595154	2.19208333630803	0.0521188861587101	-4.47984099389735	0.267336050624874	0	-0.340488703288706	2.93149873629724
Picea_mature_789	0.678060125299548	-3.48285882137044	-0.615706213103353	-2.99922236639449	-0.648583020087744	-4.64203032656478	0.379996301464646	2.58228551402578	-1.27964833141073	-3.25591989570374	0.971696957263607	0.643002000293125	-1.13500661124339	-1.29257984082231	0.708778711391171	0.632680467648675
Picea_mature_3350	2.89730284200979	1.38725715680153	0.333573286316199	-1.76338205280911	-0.00508297237830753	-2.72041068514662	0.150648995529909	1.63173980064276	1.09112746832351	2.70338816729752	1.10495878171153	0.801885091432184	-0.601060045511424	0.33264501782688	-0.615020758848045	-0.728376329852868
Picea_mature_3105	0.168620828393304	-2.39026822122203	-0.847441189230003	-0.545539222137873	-0.353204259340145	0.115585113460539	-0.13268055287499	-0.00771538086568763	-0.126954003180107	-0.307205848461574	0.827832288762842	1.00844716628777	0.0246122109558802	-1.02785088394	-0.38105821302157	0.198255817309418
Picea_mature_4017	-4.2441294798253	4.17808612239057	0.524509766504881	0.659055889483549	-0.591954429896183	-0.879053465584923	1.2406556294542	-0.579231003184683	-0.5688671755547	0.0292332575288881	-0.0117427838106486	-0.632078690089138	-0.00504394616049798	-0.185555490113608	0.833707665877373	1.50141038411897
Picea_mature_1294	-3.12817842070949	0.124478210344614	1.58576267071872	2.67948044818922	-0.422760815045586	-0.330820685964355	1.68279494218056	0.312588201363867	-0.389387000695203	0.468824528951813	0.555530919893292	0.0909586914483744	-0.0773190736809025	0.386432338594036	0.0315617004187855	-0.325366615141497
Picea_mature_522	-0.697446734708811	1.41698702278807	-3.05455674808638	-0.283065062250139	2.01626511913208	-0.269777997800984	0.178184996726213	0.569916663988548	0.878362057568395	0.240157448905045	0.0374686712123833	0.589031565929512	-1.86699617519674	-0.32767121819579	2.0942668551492	0.124741951212421
Picea_mature_885	0.504341371871229	0.76253776342999	-0.459842030713659	0.12797870746787	0.333593542117555	0.31159040073807	0.602766172942734	0.427696763759863	-0.212246820536186	-0.202915081653998	0.197768024600793	0.282715974348394	-0.246773597362137	0.311591818517435	0.14654402175513	-0.297688873394937
Picea_mature_2996	0	0	0	0	0.686449623005352	0	1.53411193485098	0	1.18666208440685	0	1.84120919200548	0	0.368913569339424	1.04698233909616	-0.126607697054206	-0.370079792401788
Picea_mature_1534	0.679321085152768	4.05474488677312	-0.107278497952427	-2.04436442166821	-0.266272495445259	-0.439389532188023	0.533801360142218	2.20312104456461	-0.288839649265679	0.343790343160969	-0.0308733500352002	0.394463531869096	0.354524788196531	0.0950278349576525	-0.0949062875908387	0.863099456240837
Picea_mature_800	1.55215574926322	-0.44855467241001	0.428612004401059	0.949089807579789	0.663774593231231	0.394967416107797	0.410085358439344	0.116505743643668	-0.258514833514243	-0.306984298237751	-0.108995496986121	-0.512460788681485	0.0751231909927066	-0.307662431233182	-0.0650770632670947	0.485419349906505
Picea_mature_261	-3.15508380107806	-1.86635858978893	0.696423315006381	2.45412952036241	-1.23713736759617	-1.26261825178048	0	0.543912462391384	0.997451515084992	-0.857574237735258	-1.74201797432943	0.919943553409498	0	-1.41635429863235	0	0.926218810749098
Picea_mature_2249	-3.33558707684883	-0.0275676184050116	0.439773146677797	3.97328554032102	0.238680634597213	0.0275748010953333	-0.219165529731987	0.0460279771907966	-0.976894377845607	-0.633041134121982	0.0473358054666675	0.32471043821919	0.510860278483335	-0.245513158115155	0.0729961918881456	0.480738628035911
Picea_mature_3477	-3.00819535964276	0	1.65821951419649	8.49375531516043	-0.275344129319134	0.831914358612834	2.08624593584427	-1.07860051406781	-0.0789419850806102	0.718890174618743	1.42701777283156	0.482648004883151	-0.501684976493954	-0.136881477206984	-3.25593900812268	-3.48039705475314
Picea_mature_2971	1.23998335551581	-0.170423278802038	-0.129002793430547	-1.28601342737089	0.299369383845368	0.283012387813663	0.227226543686076	-0.257729744289953	-0.768561791830316	0.196078736245871	0.726487103919332	-0.835398324776658	-1.21849162760042	0.476556186507571	0.853218891333789	-0.386128667689303
Picea_mature_2576	0.946659300466932	-4.41985929418622	1.04525469225643	0.442327586239401	-0.876636677844973	2.21914206910258	-0.91458080585584	-2.5642522696219	-1.73907415054075	0.479199809831745	2.08898084054999	-0.176625320847336	-0.665524257548056	-2.93433810981285	-2.4794147285386	-1.1884020926711
Picea_mature_2154	-0.841745394198758	2.37705064411313	-0.15242201687941	-2.64768507189468	0.0339909512360267	1.1106753395359	-0.151205759569594	-0.384567093710403	-0.955470875155108	-0.368129884152673	-0.384799451204965	0.28611350515259	0.128195530360913	-0.242902858467651	0.247944530490348	-0.3032800783992
Picea_mature_1173	-0.0345485952496722	-0.685293034271565	0.593055622200093	-0.0593536981282368	-0.114677686178109	0.929175901090637	0.129984095120862	0.176892101893679	0.0133649909852808	-0.238377214453739	-2.23503772889683	0.552399144504761	2.20179531595071	-0.120647836430273	0.402901483322203	-0.711830557283601
Picea_mature_477	0.731600197674039	-3.16390903990269	-1.02987904611683	-3.50208341927206	-0.873190458128362	-3.88482293563754	-0.847084214311557	-0.795325014014748	-0.30733387044962	-0.756716059859381	-1.08524713546892	-3.12673288337768	1.07023444037349	2.05159671892043	-0.471312822582628	0.239357207911978
Picea_mature_3146	-1.18911376633914	0.900201099966964	-0.307361262269997	1.54990900098838	1.21673641997598	0.210507230526694	0.329175089245282	0.565946428295897	-0.568716862284224	-0.609571720252994	-1.10893365867648	0.0495401559346208	1.77030335057774	0.21293515921645	-0.806324644728455	-0.272919289521351
Picea_mature_125	-0.370921615721548	0.00316440422241958	1.53202441147408	0.680993752630217	1.49907239213306	2.80264120759203	0.903010625509767	2.36985630985046	1.29469526965985	-1.079586273185	-2.84442893033834	0.561146289760948	1.80433620213598	0.188758008206542	-0.0615132410545071	-0.456888107454682
Picea_mature_2416	-0.714510782679853	0.488005375772258	-2.04453135747032	-1.86220320062705	-0.299589971436751	0.178743324779457	0.977507198040341	-0.744399496309199	0.0850042691675532	0.508111473246711	-0.45958390655061	0.176668288919134	0.0803899566721635	-1.01036244839833	0.924936573087595	0.426759935392404
Picea_mature_1133	1.72287426728383	0.722470108745167	-0.303088861002586	-2.19327855480301	-0.422936762973977	0.771988699371145	-0.111773340097039	-0.291168901883438	-1.50536329178499	-0.0704249347361581	1.27777485813753	-0.0545717945851994	-0.916547338509888	-0.122454528659985	-0.374192266982221	-1.1207620942594
Picea_mature_2089	-3.05004811089642	0	2.49400381994779	8.01858117186009	-1.11112856160936	1.46129071940829	1.02935608925908	-0.620423985106053	2.59672431819546	0.0226518518458088	-2.11349593678358	-0.159277970010419	0.319091118645859	-0.0741631549455935	0.419279221284627	-0.665877105503359
Picea_mature_1427	-0.247943767249761	-0.861515973686382	-0.204820405561863	1.25513478408463	0.769920065447723	-0.370264258613719	0.181739291049034	0.633953949483872	-0.0868322453879275	0.0387983212077233	0.13391776332217	-0.0920831121518477	0.165139588602097	0.000891542557040442	0.0606491535124494	0.511778450738239
Picea_mature_1928	-0.764881193209776	-0.448678050923112	1.40955314100309	1.17134131161085	-0.877016809516502	-1.52922398436138	-0.590703040055204	-1.84391162922847	0.359282587713866	1.07447560737948	0.0968764868818295	-0.146784465640466	0.663150834344455	-0.557338716924319	-1.44008889890276	1.25503952833577
Picea_mature_3215	0.797811534701023	-0.667365043289204	0.503256365062952	-2.20890070464639	0.249676347948955	-0.527750425422443	-1.93023216799274	-0.831886016089724	-2.69746348326793	1.06995950158728	1.77919135677943	-0.839730544583458	0.172759593941299	-0.794220525518319	-0.436832994872345	-0.586322661051974
Picea_mature_2229	2.3100210114402	1.23851734750374	-1.44265527389539	-4.34491804269261	-0.676962642433209	-4.50529130054354	0.336505314084971	-1.40657456016012	-1.84482688207526	2.60638276749808	-0.457256307199211	-3.10549888284622	-1.39023708873965	0	0.271921715323965	0
Picea_mature_1999	0.464935726653236	-0.735140400536945	0.921655775490886	0.0538853868633325	-0.822875284611145	0.884392997877445	-0.183864865972854	-2.40105445418191	0.930494564589108	1.04030919623725	0.53749572109903	0.0313094724910722	-1.13811784282438	-0.509704068185551	-1.09379114568372	-3.1405057052295
Picea_mature_948	4.1273747940799	-2.04708897166413	-1.28495570867863	-4.11489379882453	-0.893447723455527	0.289806971469229	-2.2360012414986	0.272920443404723	-1.47949686771663	-0.732859114365708	1.03015810757035	-0.347184589596829	-2.86030753587997	0.146645712532695	2.64661723089532	-0.0876554175495842
Picea_mature_3369	0.58357566455531	0.478526289666637	0.900795200259065	0.153179175892806	1.78772424305992	-0.296697195830136	0.642037830051177	-0.284402705049352	-0.847820227800191	0.362055937690086	-0.0408159043333967	-0.268747813410173	0.498796613036268	0.0728778471736582	-0.382571488721483	0.133127400962085
Picea_mature_2434	0.653348196151678	-0.282515869071715	-0.75858410492756	-0.171595268496259	-1.66366844469532	-0.236227142509601	0.735704389780181	-0.064441289064681	-0.0279572985271354	-0.527502749051864	0.511219617254483	-0.722347664831333	0.952256976534583	0.911634724344308	-0.583336481381126	0.701025005541919
Picea_mature_827	0.211181212891863	-0.25673159112371	1.45070118872306	-0.397385915898921	-1.51839380846627	-0.698917118508317	-0.537883744157172	-1.48864210635895	-2.06224279711396	1.36451869634705	0.242547032219605	-0.262845847251346	-0.0797658513332971	-0.512983893570258	0.0262075354220261	-3.80407485059979
Picea_mature_132	0.510806484458918	-1.28690943116935	-0.954656203177171	0.540044578822032	-0.523847482589434	-1.8884029994457	0.556948447993856	-0.203688173211773	0.111853782263317	0.865839176389451	0.565917459246438	-0.190902931739904	1.2666383019787	-0.594648636821185	-0.816063931888537	1.07788709921595
Picea_mature_2648	-0.207182656177284	0.237476727100543	0.121587935730568	-1.11817738131296	0.0939650376849855	-0.703052329329701	0.377942437057236	0.147627370138632	0.418229426168779	0.10748892070567	-0.729854980772325	-0.771697063336522	0.66406017426899	0.802675130008914	-1.37491847172362	-0.4163399144458
Picea_mature_582	-1.74067266125547	0.0599263026438241	-0.685707180779139	-0.033869966486676	0.623737518390952	-2.55886268557181	-0.115549955412058	0.276395898908928	-1.03963595908584	-1.61349365830146	-0.362515846472741	0.571909316540197	0.879195392182464	-0.758115384290071	-0.204579903616467	-1.2983717399873
Picea_mature_979	0.443342524562645	-4.97602137756248	-2.16329385380721	3.74355348512936	0	-2.37801558989496	0	-1.33758917717156	1.50483948700662	-2.30669175961602	-1.21727534928466	-1.26286966627383	0.142838738262937	3.63093432829418	0.638684841731275	-1.91870093407937
Picea_mature_617	-0.568302524682773	0.451820870809148	-0.437028895615268	-0.924765278346451	-0.0564535806015094	1.48777715641815	-0.459506520314801	-0.475229518004516	-0.849363173705989	0.113212216306529	-0.234061387919205	0.738695832419071	1.26366565512361	-0.118505087099123	-0.605666686019718	-1.18363640447033
Picea_mature_2184	3.5676950214838	-2.64486875535289	-0.918285126869153	-2.64436711361297	-0.332387783329093	-4.36757122907989	-0.721103012859588	-0.431859773821551	0.0937606471501547	-1.19634172103937	0.394186192680084	0.709229472283029	-0.302567165555207	-1.35881044195626	-0.496954063142044	1.71216386130476
Picea_mature_2305	-0.466945525193175	-0.945726684831457	0.761658503538903	1.41704600936507	-0.669872306229993	-1.56036520148049	0.23309233133184	-1.43290062727302	0.590328983401327	0.555342715541155	0.228591017411104	0.00577883095642222	0.855860707161106	-0.0487756665146351	-1.63957751144057	1.46344959075593
Picea_mature_957	-5.14756126709565	1.83073486716611	-2.9998084606203	-3.97703402827704	-1.23713931119936	5.28832269578915	0	0.212919420969715	0	-0.677847331108334	0.361871916080538	-0.122432307083548	2.42267641172536	0.046607284544171	-2.20229846090119	-0.255004385298059
Picea_mature_2862	3.09230932153109	-2.23948391689816	-1.74414476625438	-2.8526353030141	-0.293342415692504	-4.84540607719447	0.362384242722447	0	0.106340436888172	0	-0.355996870591896	0.639934708768121	0.128462828918302	-1.28951526771139	-0.483524068592861	0.632593696361616
Picea_mature_2394	0.0722130491597464	3.11247116983335	-1.22674561711639	-4.35190307382368	-0.0357376497585397	1.43001320327606	1.49547228606534	1.75496903721839	0.78123403397705	0.95394937099125	-2.26401727161398	-2.01176553012269	2.65526635399846	2.19596142157393	0.40790530801413	1.6168079849749
Picea_mature_3164	-2.89213634016493	1.13010593577888	-5.5236656324644	-4.20185378731524	-1.23712251908238	-2.72370385321582	1.15255342345939	0	-1.10501339917944	0.836810843568022	0	-1.33592022337591	0	0	0	0
Picea_mature_4039	0.381108006793325	0.0679007106836518	1.03595226527204	2.26917524097606	-0.0956223982469778	0.668699282528381	0.0272750618755741	-0.49243795699166	0.56884107469553	-0.568607471479803	-0.0293347811645529	-0.666110956840908	-0.622414172382471	0.941287219931114	0.566311398864191	-0.359531221599141
Picea_mature_127	-2.11731314784875	2.87073949843621	-0.0705238575811311	-0.635976341497195	-0.90062052245995	0.400267682406752	-1.4048552990694	0.0784829824191379	2.88910658252029	0.496418193902212	-1.79706609474885	-0.0574265370803078	1.20637434459511	-0.0573305850176173	-0.670693833981553	0.176340699462272
Picea_mature_240	-0.467037610238591	4.90975492711575	0.850789484700358	-1.52954786208321	0.793160955789452	0.802727082383667	0.0856946265954479	0.0154662036319311	-0.972684442023531	-0.770931402468963	-0.134440792691669	0.10694492298974	0.396665393686241	0.0952127523381496	0.266906072953988	0.181716571284933
Picea_mature_3206	-0.176552999626356	-0.201630491172277	-0.854228690295075	-0.433124270426873	1.72118945122659	0.890066734877307	0.0245658930102176	-0.229419360848739	0.271259556285702	0.237083326249088	-0.404701738052674	-0.830421725260855	-0.573100225271942	0.793367982983454	0.169731309400795	-0.146390980998916
Picea_mature_1107	1.90842022825736	-1.76834945476632	0.0899304914264291	-1.3620697330646	-0.716882785481334	1.98536723543448	-0.0684639543553197	0.253429032496052	0.191950619740178	0.350164011441578	0.689141076194334	-0.106001371710853	-0.487226790596211	0.0790434935142223	0.327689595467192	-0.566778535094146
Picea_mature_3184	-1.99301518744117	2.32545869205681	-0.561695721884312	-1.85583458377998	-1.34319680034646	0.913564670769743	0.943916703164964	-0.95584666984299	1.09944364244644	0.279412618108249	-1.00595627884545	-0.676112573378946	-1.598028980296	0.868336415429738	2.2137535281743	0.404621858422216
Picea_mature_1903	0.81325337751778	0.665722897857073	-0.396176069292095	-1.8084916475861	-0.0238975725332086	2.42766625655937	-1.03931821258618	-2.45387373244908	-0.879980634765752	1.20418203922209	-0.9348616359498	0.322193977499525	0.348853954581416	0.772176132054981	0.299280222498705	-2.96045907961729
Picea_mature_1798	-1.13294204151322	0.712259857553515	1.12251426239698	0.712746392186898	0.511209971072156	-0.199051499565916	-0.21313543631624	0.880895309975381	-0.469570123117216	-0.341181365715708	0.384755290400466	-0.416513227892678	-0.969687112616295	0.582025226377426	0.835886859197388	0.994051115396959
Picea_mature_1002	-0.712369757479042	1.60721427392357	-0.28920868555442	0.169210098704886	1.86005594451031	0.768941160636248	-0.107142540195285	1.80785548542307	-1.36323922532365	-1.219321219563	0.0142101601991167	0.273810987906011	-0.0131238076640511	0.352884712790228	0.390136709014999	-1.33786506581877
Picea_mature_1670	3.08197293888941	-2.84628587466549	-2.49628157973965	-2.48582787242695	-0.294707788375191	-5.73626799338408	0.0617724700713573	-1.39213013262099	-1.05382402059771	2.34885883825041	-0.730420118520866	-2.84797489261401	0.521798055473983	0	0.869386071178743	1.77073099751506
Picea_mature_3416	-3.38560769986066	1.15454762077016	1.55784769238707	-0.284456364975998	-2.18129687590618	-6.5672798423147	-2.61575089908713	0	4.38002362830771	0.707132683620914	0.138653507645944	-0.221921796193887	0.899706338457356	-1.36933632601088	0.0653002420382207	2.86581567430557
Picea_mature_625	-0.642414224723162	1.02424348838702	-0.895997052879067	-2.95645919251909	-0.0914973464417844	0.709672220419796	-0.615274827053232	-0.123802191096728	-0.864287058439535	-0.104424459175069	0.57763861350492	0.345209834552728	0.281785968610304	-0.68921774768709	-0.170025705555494	-0.500000207441229
Picea_mature_2090	-0.0673427345311779	-1.42763205718061	-0.461926860455221	0.506777787935316	-0.434053627538145	-1.09733355006097	-0.551108243256463	-3.38087360857693	-0.309816086749433	1.81686679567365	0.0793682113561121	-0.551904376677071	-0.837241245940046	1.04655130491235	1.16277035161652	-1.9184122439768
Picea_mature_648	-2.27610982943234	-2.09458777914626	0.378331257134903	3.84821322143694	-3.53774112632697	-0.0215014158211626	3.07815300566612	-1.56881737696621	-2.32376576900054	0.769954732642407	1.01850900809939	-0.167202056172084	1.70594704002827	-0.0757525168750642	-0.786246621690574	-1.60570357831114
Picea_mature_593	-2.08454841908717	0	0	8.01856230871576	0.686450623528826	-3.66566926138033	1.76264735490718	2.56848840873137	-1.80614995799862	0.806984766367761	0.634586135035354	-0.535778766688907	-0.931706524913104	-0.101644594656437	0.112112630210293	-7.04734073876583
Picea_mature_3738	-0.375535536090405	-0.178286270817813	0.238918756618057	-1.04326848410722	0.277853797723482	0.579554679613168	-0.428239606187545	-0.244792870788463	-0.121814057006033	-0.134483019858234	0.311476137177192	-0.0671256453773582	-0.179686983880021	-0.0850237656522502	-0.116766760711093	0.1388682324518
Picea_mature_1411	-0.350759224279227	-1.35270136419341	1.55022254124917	0.880288002917116	-0.316021814918596	0.808764396613267	0.0353078971111733	-1.10210019599745	-0.689724466566541	-0.0271933071642672	0.634631412866155	0.117143340222453	0.166180579971206	0.826391086585293	-1.12444594904106	-0.988820835475775
Picea_mature_1172	-0.697933430733653	1.41280656370634	-0.582156598687623	-1.30197924468851	0.246632261536804	1.88548824689651	-0.857168202032677	0.0389564056439256	0.246287167555831	-0.307419764308724	-0.868738216159223	0.260691396794286	0.0440134892103646	0.0907175180991387	1.0235169558497	-0.159562812534704
Picea_mature_170	2.20760067337993	-2.78716469562195	-1.92348702214669	-2.79076144666007	0.267754241977727	-5.42039096816455	-0.946098223749152	0	-0.983043193257648	0	-0.281797131999822	0	-1.43013473898888	0	2.52719458465693	1.08006151572089
Picea_mature_434	0.832307522824324	-0.534281479529132	0.274600554555778	0.335696198682108	0.028929302851595	1.13722045588561	0.30398621092876	-0.262782710575747	0.856676238152305	0.366949570810887	-1.16170533443377	0.289819898523434	0.125593795707694	0.397416994179138	1.30159288968968	-0.136504695693637
Picea_mature_2142	0.00915077054543363	-3.0485281270171	1.79683338328796	2.68946635708703	-3.0551151742189	-3.13408831087805	1.40067830359573	-1.8544906504944	-3.50349120166094	1.07980636562902	2.75800060586915	1.48117332605308	-0.620272027357744	-0.984898776480485	1.09279368212197	-2.00607800264102
Picea_mature_3458	-1.07078825151423	0.0700359465372677	0.192058506122846	0.145486826360418	-0.144229843947344	-0.664814768088255	0.241769685929323	0.177980829326102	0.622144979380114	0.0319652678398712	-0.411672917999239	0.298911467257262	-0.315034176372699	0.0560097051551792	0.374756964967141	0.542857954978528
Picea_mature_3309	0.101956940370326	0.0955668660410696	-1.16245720437855	0.631872105699909	1.82661958319239	0.589185786213634	0.0492792252578594	-0.144259915275257	-1.93354057182467	-0.149165392325686	-0.181746112364669	-0.417849244203479	-2.76028652104811	-0.471558284916974	2.85205318195628	0.0122518363063813
Picea_mature_1741	0.242836835881258	0.574703743316004	0.429310904216675	0.263078282309532	0.459124612462103	-0.0202515729528988	0.112495274787981	0.429457813625057	-0.574358525972692	-0.315601339555056	0.457174964669306	-0.0180557967613302	-0.219034479328877	-0.245294616871071	0.0982541562020031	0.34344578996891
Picea_mature_1474	-0.627882012491908	0.294179607483982	-1.81563059219416	-0.610476919688184	1.26087828540799	-0.532974283693875	0.407442162362912	0.622337807385014	0.443100473329378	0.961333844899479	0.346361299599114	0.159384793303954	0.162035554144894	0.0478848438125394	0.313913854234962	1.03339584415619
Picea_mature_2702	-1.04758506619877	0.73367307373655	0.17698252192965	-1.3921086230061	-0.929326837809396	1.9727725245525	-0.511629697918218	0.741962693375209	-1.058375557208	-0.951535726746634	-0.329059366153738	-0.302594692772997	1.70985883511609	0.549460986302353	-0.563580264466384	-0.31213025869278
Picea_mature_2822	-0.591085398243826	1.965773797632	-0.17337407944591	-1.24381561543323	0.203818705569927	0.0282557420288178	1.44697716108306	-0.19849235590273	-0.136162447886508	0.0596900017161959	-1.87535997043172	0.638690754468074	1.56682936420113	-0.107669156978878	0.100146160306949	-0.926604590478252
Picea_mature_2547	0.955571614733213	-0.859078663169232	0.371676729022213	-2.379816835591	0.0910167742470106	0.969436559047409	-1.08829776591758	-1.44474671421401	-1.11213731052241	1.2631142327607	0.170090914971957	-1.35631721864154	-0.203283585738259	-0.448780093792527	-1.14180202966257	-1.26819819439806
Picea_mature_3345	0.114162933170901	-0.198376017818752	2.60218713615252	3.3318871504382	0.887511895629911	-3.99790157458951	-0.961025533632096	-2.2622983587403	0.518301880653068	1.88744320088431	-1.13762429325434	-2.38655903491098	0.830505771906436	3.64303807690627	-1.91466757411937	-2.92661591747556
Picea_mature_515	-0.264774985954358	-2.90799622446959	-0.681808682437888	0.200002762752268	0.702163879159892	0.541308896794667	0.263073242753529	0.630093675884909	0.836938528230956	-0.36516805592069	-0.241824014507461	-0.0910547822561695	0.493848211153852	-0.086844431047595	-0.640866240960163	0.425393836785567
Picea_mature_851	1.00203405896246	-0.587980393201715	0.525603274244415	1.7418998371387	-2.41157471388702	-1.14795168218107	2.30101865576088	-2.11005111048041	-1.33345082881532	1.34418649364989	-0.523589945764125	-0.0499913510069558	1.05726082622843	-0.702046474195156	0.825729395255491	0.412087460045133
Picea_mature_638	1.0797697859251	-1.020527305056	0.153585159661879	0.112480097946447	-0.597063782269123	0.996821093265889	-0.343749219587784	-2.30735976539365	-0.480163937172999	1.29172242224868	1.27103384269319	0.593613710001731	-0.414214151479692	-0.310250755742422	-0.0729218018208414	-0.104475852796314
Picea_mature_1532	5.09484528963718	-0.990655591681665	-0.821033363290838	-4.54584108396827	-0.802437285569327	-3.42127305607807	-1.18606763495843	-0.496662212056308	-1.48007081966941	0.498067397590439	-0.992495747226859	-2.00559767620743	0.904054025090088	-0.997609569444123	-0.730458415931511	-0.805354370120176
Picea_mature_1886	-0.16678565592854	0.00269553800222097	0.586353188153213	-0.0481272729076525	-0.994463438250709	-0.263947776718833	0.640154452668698	-0.213471116756714	0.063841146995969	-0.0468632360974555	-0.0144320005445989	-0.00484489718529835	-0.376423267789821	0.309395900196261	-0.0964816184344821	0.849864684983416
Picea_mature_1142	-1.84769459854041	1.19258284035509	0.665456354448057	-1.41270761414524	-0.682094203974212	-0.58931229507648	0.897398949639319	0.273925861055315	-0.162375418708927	0.1305189847798	-0.0204692585811325	0.170795296049036	-0.144435700772134	-0.0190789614372057	-0.0355491430967635	0.594152729009075
Picea_mature_1255	-1.14072847167111	-0.690745649161166	1.64916521663265	2.23701513146165	-1.17455625819695	-1.20171204471883	0.589834689302156	-0.531493779910754	0.720035030446295	0.751875560478042	-0.345346057237024	-0.152111441637219	1.00892217279872	0.307400037972468	-0.384218965975203	1.31701533195479
