Z1-SD	Z1-SD	Z1-SD	Z2-SD	Z2-SD	Z2-SD	Z3-SD	Z3-SD	Z4-FMG	Z4-ZE	Z4-FMG	Z4-ZE	Z4-FMG	Z4-ZE	Z5-FMG	Z5-ZE	Z5-FMG	Z5-ZE	Z5-FMG	Z5-ZE	Z6-ZE	Z6-FMG	Z6-ZE	Z6-FMG	Z6-ZE	Z7-FMG	Z7-ZE	Z7-FMG	Z7-ZE	Z7-ZE	Z8-FMG	Z8-ZE	Z8-FMG	Z8-ZE	Z8-FMG	Z8-ZE	Z9-FMG	Z9-ZE	Z9-FMG	Z9-ZE	Z10-FMG	Z10-ZE	Z10-ZE	Z10-FMG	Z10-ZE	Z10-ZE	Z10-FMG	Z10-ZE	Z10-ZE	Z3-SD	Z7-FMG	Z10-FMG	Z10-FMG	Z6-FMG
Picea_mature_640	2.70607945818173	7.19316300043102	6.5499463599647	8.17685698439447	8.49336581380199	8.71702402792681	5.29793540073133	4.93058667974626	3.3429638849743	4.4450368607072	4.60661947013189	3.47366246293762	3.63521032944389	3.95230358162659	4.49808112005597	2.70607945818173	3.28903331614983	2.70607945818173	3.72538827690307	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	3.7400125337461	2.70607945818173	2.70607945818173	2.70607945818173	3.42588226189305	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	3.85645051182542	3.35949917100716	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	5.39335138460611	2.70607945818173	2.70607945818173	3.68008998424828	2.70607945818173
Picea_mature_1843	4.23405145862016	7.78559241524027	8.07239303026712	7.77082573966845	7.71946096174433	7.4944851141286	4.61641014011352	4.98771465192694	4.2098191911844	5.46411583212486	4.60661947013189	5.64452939594713	3.99917421929624	5.55793401551546	3.95414307880086	5.09535927712844	3.70273130626916	5.25853114124137	3.94242065599482	5.38415912078537	4.6898474311031	4.15370721922767	5.19108070965463	3.95983118751131	4.9993639896601	4.34620657417234	5.44612722523061	4.10518820811916	4.79844096436097	5.17581295057006	3.56634869789311	4.86836894466592	4.01635137761555	5.62098197664488	2.70607945818173	5.29267472546358	2.70607945818173	4.56503038988532	2.70607945818173	5.38121149760171	4.18709023143832	4.46672021552964	5.0756501687972	3.4150947480793	4.77025775225757	4.14631279477446	2.70607945818173	3.92540845131427	4.2351480498452	4.49772286101489	3.76135299487181	3.48459651805608	3.79016988975719	2.70607945818173
Picea_mature_1709	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	3.64003176141025	4.02961308397597	3.79233377753484	2.70607945818173	4.34196307761041	2.70607945818173	4.14082561117176	3.34354761479373	5.46935938999609	5.09535927712844	4.45334644039605	4.51720108947953	3.43417337553224	4.80995866431801	5.70418618283866	4.40919963804238	5.08659688550332	5.03276426979489	4.81928577980242	3.51107283216714	4.70772578569811	3.92885599369693	4.84352440129569	5.62521938378951	4.01344107438486	5.38289962252627	4.01635137761555	4.0872571872573	4.0979958262228	4.64161949680373	2.70607945818173	4.79657249088013	4.73646232591897	4.52758146824809	3.41500237205039	4.84474307948389	4.39182011950228	3.32162310882926	4.47494550313147	4.79161649990077	2.70607945818173	5.00756782256945	4.55929757969606	3.84527961024821	3.76135299487181	4.37369411906098	4.27385540954211	3.69324838694982
Picea_mature_360	4.63754214235308	6.46981973559892	4.96107798611843	6.02563601440036	6.37340276950909	6.05103450308418	4.73056763944761	4.80828285251348	5.5148862882204	3.61409600094836	5.834955140145	4.61794902819984	5.21397993053581	3.79330021889088	4.63495468193643	3.29933334722719	5.32440386894642	3.18695384496634	5.86180339097083	3.92655819851636	4.10682421490697	4.74201956469347	3.42262870028337	5.61187523670854	3.45293739686288	5.16346418634432	4.0724788019644	4.25663996911576	4.0259855921708	4.54631870097781	4.2423263395513	4.67086276606074	4.33336271550583	3.72119273751005	5.16670062900257	4.55416097112543	6.994432372987	4.56503038988532	5.40788228168846	4.08067225645041	5.43110372155937	3.36224370395126	3.33165493743686	4.33541754521553	3.66474309765172	3.65749915926084	2.70607945818173	3.16277671140639	3.61565224385373	5.72657507277323	6.53742459117121	3.65403014057862	4.45417288288322	5.45427065564298
Picea_mature_887	3.9902411450145	2.70607945818173	3.41811166325929	3.45919517499727	3.5322419249103	2.70607945818173	4.19150090383767	3.74502032486915	3.3429638849743	2.70607945818173	2.70607945818173	3.47366246293762	3.36864917385467	3.79330021889088	3.82895982469049	3.29933334722719	3.52507900114851	3.65508395184195	3.43417337553224	4.38727555389108	4.10682421490697	2.70607945818173	3.70953150426253	3.44482966405397	4.03720479660175	2.70607945818173	3.68963112917015	3.99103183641808	3.65508395184195	3.96698030469183	3.25494208797154	3.74366338879435	3.64793863525703	3.83550500474033	2.70607945818173	3.62258364833195	3.31902785274343	3.34107209380333	2.70607945818173	3.98509326810926	3.52201578598173	4.19170361659707	4.69271854530186	3.95756713251033	4.69633808456018	3.9654335983659	2.70607945818173	3.4907034967118	3.97274228289072	3.37500990105686	2.70607945818173	3.48459651805608	2.70607945818173	3.41078400049255
Picea_mature_2560	8.55956738552721	7.24711751276892	6.17948219507911	4.16633431423505	3.5322419249103	3.65295606668964	3.4729730216723	4.43869797388612	2.70607945818173	3.61409600094836	2.70607945818173	3.47366246293762	2.70607945818173	3.60055180083821	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	3.28117893229376	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173
Picea_mature_2591	6.04674169103359	5.24416328043926	6.41860372824181	5.1496646684257	5.81441228919049	6.01866236029238	7.13100672994564	6.9193585633664	7.32308241487092	7.09761206779283	5.92740695993298	6.18953474724332	6.41597237958076	5.78157622040299	7.27744270416599	7.91386545468162	7.60996315812018	7.90951769332821	6.65684064288966	7.25902096192042	8.51767860994148	6.49347339243213	8.02333077846535	6.96149440592151	7.9316243779088	4.42588629616885	7.75952949614773	6.31110235428173	8.0013096763391	7.74061362718026	6.63127993935641	8.83252683953292	7.10031927842557	8.06694833628939	6.47750073616358	7.95675842394819	6.92495324163758	7.85607151481531	6.5653211863079	7.81354897739361	6.59607755046603	8.62718068826617	8.14513726690059	6.27850506952564	7.78661305297254	8.19337632028417	7.20543276240316	8.26519272979507	8.01675290685156	6.47543133490184	6.7488637133147	7.12188950031298	7.91566045894565	8.04340324263053
Picea_mature_702	5.93156954434815	6.04898075769899	6.30405969575786	5.89796711909162	6.21039632943648	6.17359433958844	5.6968805295607	6.45837092017189	4.31944056200414	4.85518437806397	5.17497684888921	5.18858573961168	5.60267152470545	5.78157622040299	6.24562201564987	5.18997462024304	5.06071608376821	4.78692042696856	4.74074855086594	5.74281385849099	5.73500315728674	5.4494823356051	5.66749321098789	4.86164530479879	5.6009111584301	4.06745240374641	5.3730885299202	4.81353903853944	5.12205013370091	5.11172277858846	5.07794236152115	4.94460449982951	5.21973446904806	5.36424248436828	4.74240073779149	4.64161949680373	4.36064907859878	4.79657249088013	4.90062188522452	5.59102348642256	3.84557666664035	4.25218016510504	4.0131604382973	4.00191333163929	3.78770125959262	4.77528623656456	2.70607945818173	5.08252352324567	4.66157588305763	6.01168453207236	5.71110833861053	5.59042679579675	4.65914099317047	4.35776534002456
Picea_mature_2205	5.14720388447756	4.60194784045658	4.24101407539392	3.98325947771659	5.42099716535407	4.51347118242519	4.42276874447991	4.80828285251348	2.70607945818173	4.53853572386536	2.70607945818173	4.19275833461731	3.63521032944389	3.79330021889088	3.68440133247157	3.71989135674116	2.70607945818173	4.17014931164362	3.72538827690307	3.7120735049227	3.53547302896386	3.27282486120281	3.42262870028337	3.7400125337461	2.70607945818173	3.27893785683662	2.70607945818173	2.70607945818173	3.88426953695777	3.19561693153289	3.25494208797154	3.74366338879435	3.30802285103858	3.30011501615007	2.70607945818173	2.70607945818173	4.03908030143513	3.22592705723838	2.70607945818173	3.36109545442389	3.28682483919163	3.17203917905755	3.19215104811287	2.70607945818173	3.07412467566607	3.01185385678704	2.70607945818173	3.16277671140639	3.11822045598147	3.93159399193559	2.70607945818173	2.70607945818173	2.70607945818173	3.69324838694982
Picea_mature_3732	9.13062527741867	8.38319606031409	7.69689373448603	7.47847335271707	7.1768986201402	8.24213642632223	10.8097865235706	11.2624627145925	10.6899051431324	9.60922296640188	11.4837250296306	8.81925633471632	10.4695636481903	8.75654772262619	11.7098543847824	8.2095991162313	10.639568912773	8.04367292604969	10.3231947234568	8.52381902053584	8.8162144170539	10.8325683177742	7.90955104072547	11.2641647991185	8.12587798666376	9.2632114253068	7.99181452771017	10.4066291573577	8.32676731967844	8.06486214997858	10.2671277422399	7.90613209832908	10.4649382383615	7.15328995975593	9.93918990684755	7.66866717911797	8.60583635652967	7.46615845579372	7.77892425403916	7.81061834476052	10.2371331242773	7.95051067847499	7.08342760332066	9.90710390901822	7.12033252202895	8.01112007934716	9.37643902740368	8.55432770669377	8.51254371030595	10.1446738977313	8.93984082642775	7.50926031860469	10.6157459473249	10.1575934608018
Picea_mature_3768	3.49635899246649	5.96488494300001	6.52462670741262	6.10476093146916	6.29423262709445	6.36550588605253	4.73056763944761	5.14570906206201	3.79233377753484	2.70607945818173	3.46859066298667	3.77952136784673	4.48229481706813	2.70607945818173	4.25847397209536	2.70607945818173	3.52507900114851	3.18695384496634	3.94242065599482	2.70607945818173	2.70607945818173	3.67568379150497	2.70607945818173	3.44482966405397	2.70607945818173	2.70607945818173	2.70607945818173	3.79127123899151	2.70607945818173	3.19561693153289	3.56634869789311	2.70607945818173	3.64793863525703	3.0046666940946	2.70607945818173	2.70607945818173	3.75264133360987	3.0746559002234	2.70607945818173	2.70607945818173	3.28682483919163	3.03627552001174	2.70607945818173	3.49684800993897	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	3.28698657827293	4.76529148652112	2.70607945818173	3.79448072343738	3.40121987167705	3.69324838694982
Picea_mature_3652	5.36191806425959	4.71546312018283	4.60127319004035	4.80194271991517	4.97681504209365	6.08268257763477	6.52153970489313	7.04076817960189	7.33469952889635	4.7066934815623	7.52719649582175	4.00680403329307	8.32675455467143	4.42104366475056	8.13444319441689	6.45189841694612	6.8891517827159	5.46874213897103	7.14738909646571	5.44143769285633	6.13089243874172	3.50258749421414	5.80297734743497	6.87790994283888	6.1951204873272	3.51107283216714	4.50691217582873	4.25663996911576	5.50989485236873	5.50754326696307	3.25494208797154	5.27145571801469	3.73435114284473	4.90005451479766	4.46295759228535	5.76764736920287	4.94486174913495	6.06174997373731	2.70607945818173	4.94613352060152	4.28049107500575	5.12229685184531	4.69271854530186	4.0444317775452	3.52043261669603	5.22935668081139	7.5894447758818	4.55043454868437	4.72542117395072	6.869696281087	6.14663092824029	5.13760070571135	5.50202708475241	6.57270596101791
Picea_mature_2099	2.70607945818173	4.17969001758151	2.70607945818173	7.82973635629993	8.06597159480137	8.96008134406855	6.52153970489313	7.76662085595034	5.42901769376358	5.78186804659202	5.45270976544376	4.00680403329307	5.03393756404647	3.79330021889088	5.72168284230572	2.70607945818173	5.36377848553544	2.70607945818173	5.00429410746835	2.70607945818173	2.70607945818173	3.81906663468898	3.42262870028337	4.55326720537297	2.70607945818173	3.83065008649965	2.70607945818173	3.62918183966362	2.70607945818173	3.19561693153289	3.96110434539621	2.70607945818173	3.73435114284473	2.70607945818173	2.70607945818173	2.70607945818173	3.56663894374913	2.70607945818173	4.32548495514595	2.70607945818173	4.78572291063743	3.03627552001174	2.70607945818173	3.20992513305824	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	5.78462494209182	2.70607945818173	3.91622222913743	4.33708298068741	4.68294517367466
Picea_mature_1786	3.39257552864472	3.46650203636896	3.91612838100939	2.70607945818173	3.5322419249103	3.65295606668964	3.25150814171067	3.89767546541279	4.82534140597551	3.97063712915104	4.48148845600207	3.47366246293762	4.2662010800636	3.34354761479373	5.5368637715518	3.86920690606327	4.37264239729191	4.61368122071713	5.1546938167828	4.89680634027257	5.76515637259637	5.4494823356051	4.84931245666767	6.2372819789598	4.20928108718252	4.92671120176588	4.50691217582873	4.72032490008708	4.39673349421332	5.17581295057006	4.84688422496397	4.47291594240958	4.50466911710995	3.48787673661241	3.52999378644099	4.46003534119968	5.30282956751702	4.53645597773371	5.04648115108269	4.4961680226596	4.28049107500575	4.46672021552964	4.27215840409283	4.82974736374389	4.24124530622367	4.61808468736135	2.70607945818173	4.45909568093496	4.66157588305763	3.64398310682343	4.16852971427962	3.48459651805608	4.61098400591048	3.90411344924015
Picea_mature_2332	4.96633717233018	5.5081065031433	5.80958258705211	5.7074513581827	5.87042501555586	6.20264811452154	6.18731698568774	6.65752205624788	5.18743293005037	5.85117646044344	4.92137304140302	6.29831479659792	5.32194224322682	6.55730225257588	5.60123401932769	5.47728458024032	5.87693830600957	4.93960092283873	4.92220298123721	5.19637572108964	5.3105961984654	5.09796541227575	5.59448307822822	4.6645915281162	5.36545615678152	5.75381285326278	5.33505962365436	5.32852791545312	5.36765847187358	4.81921797846586	5.19951572607514	5.53476585245389	4.68974724800819	5.59564145812295	5.25461122340841	4.72338905817175	6.8368761713909	5.65297996339874	6.00178820272705	5.2451851603989	6.60408292001025	5.60188084554166	5.97667754719537	6.04158922447322	6.14869970622202	5.77191143987829	7.20543276240316	6.01826631976946	5.8687139192697	5.68649316339845	6.14663092824029	5.85963084378206	6.05459777399207	5.78553103040245
Picea_mature_1617	7.77892998705738	5.56688967115541	5.96934032264364	5.65548005043758	6.02622481363379	5.51160425984362	5.91846813742771	5.24158800017649	4.08831178778553	5.10954627677621	4.82474943534289	4.9340359232936	5.72426163656208	5.24118964218582	4.49808112005597	6.16526701637453	4.19234272730282	5.25853114124137	4.74074855086594	5.83036508631283	5.22515366614968	3.81906663468898	5.56926993346409	4.6645915281162	5.36545615678152	3.51107283216714	4.88109390888156	4.10518820811916	5.19201028114608	5.57933796219146	3.90591026900243	5.53476585245389	4.37855072743082	5.85900081855153	4.46295759228535	6.00289834372125	5.65737030659413	5.7953382878937	3.67272375852423	5.44447803465168	3.52201578598173	4.96615218215239	5.97667754719537	3.81122708391684	5.16076045249488	5.26391896585436	2.70607945818173	4.86093448719373	5.14735017191496	5.99545919553817	6.14663092824029	6.04310308414375	4.27385540954211	5.90655026014605
Picea_mature_1620	4.99033422539815	7.31604413790144	5.76663665418724	7.20325704486008	7.22017977927129	7.03026111314127	4.6747755301067	4.43869797388612	4.08831178778553	5.88458991914629	2.70607945818173	5.85053283913859	3.36864917385467	6.27135566908111	4.06544998187525	5.71497360014553	3.28903331614983	5.73408642517805	3.72538827690307	5.05497852648377	5.39100933253734	3.94326589313116	5.61924733523	4.29461035430903	5.84831810279163	5.02651134922556	6.49719061360886	5.36870135375971	6.08821464861456	6.29469957316555	5.07794236152115	5.53476585245389	4.7890293089486	5.53465301822587	4.46295759228535	5.06903327360484	5.00223916644415	4.56503038988532	4.54805172325031	5.13342397327739	4.92628218936357	5.30147365886774	5.4673603357232	4.36706767825878	6.17472949546503	5.66551568108116	2.70607945818173	5.4393105138492	5.65168901079275	3.84527961024821	3.76135299487181	3.65403014057862	4.95340735867573	3.90411344924015
Picea_mature_1330	3.81055896855926	4.91614953954493	5.03741331037244	5.29464263377509	4.10161902536563	5.41419730405142	4.73056763944761	5.19449714527863	4.89300118580704	4.4450368607072	5.45270976544376	5.10899539701806	4.96810453824433	5.29116758969085	5.32354871795242	4.62993282434984	4.19234272730282	4.29765371077113	5.00429410746835	5.32438817141714	5.08595382378527	4.05372618739531	3.70953150426253	4.14001756971073	4.61003257128834	4.06745240374641	5.03412582313617	4.04965433787189	4.86549284351205	5.57933796219146	3.90591026900243	4.78740271838517	4.18613273677374	4.81173120244427	3.52999378644099	5.83896869038679	3.56663894374913	5.36231088278829	3.67272375852423	4.8293471942677	3.52201578598173	5.06201255622766	4.76488987140296	3.63723904961595	4.53410957971048	4.82367054417881	2.70607945818173	4.96047915527417	5.44992386861512	5.17602673656276	4.4640829977103	2.70607945818173	2.70607945818173	3.90411344924015
Picea_mature_1303	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	3.64003176141025	3.56028808154013	3.3429638849743	2.70607945818173	2.70607945818173	3.47366246293762	3.36864917385467	3.34354761479373	3.27804543808425	2.70607945818173	4.09007057360753	2.70607945818173	3.72538827690307	3.42447875333141	3.71522208285997	4.05372618739531	3.57932587796678	3.44482966405397	3.31811868277855	3.83065008649965	2.70607945818173	4.34741867837214	3.21982016264934	3.39514763367779	3.56634869789311	3.10547948070987	3.64793863525703	3.221426934041	2.70607945818173	2.70607945818173	3.75264133360987	3.52158393589551	4.54805172325031	3.08640736099124	3.61540375853999	3.27554086003121	3.49377032361568	4.19937943073472	3.78770125959262	3.31426016514109	2.70607945818173	3.42377658519444	3.41519853588074	3.75030727279228	2.70607945818173	3.65403014057862	3.79016988975719	2.70607945818173
Picea_mature_2537	5.32531108651547	5.00600938591433	4.70111705198292	3.75970827482081	3.85951338597669	2.70607945818173	3.4729730216723	4.14671343606907	2.70607945818173	4.10958967840015	3.99855572288976	4.35203229991712	3.83478858928404	4.08950887554414	3.82895982469049	3.53935969202125	3.52507900114851	3.18695384496634	3.72538827690307	3.42447875333141	2.70607945818173	2.70607945818173	3.42262870028337	3.44482966405397	2.70607945818173	3.51107283216714	2.70607945818173	4.15800447432288	3.21982016264934	3.54613870124616	3.25494208797154	3.26914144650058	3.44070333946261	3.12759871568142	3.85645051182542	3.35949917100716	4.03908030143513	3.66608518645785	2.70607945818173	3.24240943784973	4.23475288719007	3.17203917905755	3.77359578619711	4.59408159748454	3.99353857705999	3.93196639581313	2.70607945818173	3.92540845131427	3.77555687896578	3.84527961024821	4.9008481438581	4.4466046114044	5.3140395612541	4.22625039355064
Picea_mature_3569	3.74222762980603	5.16936136745047	4.37357073846008	6.06575125518346	5.87042501555586	5.80708880088573	3.64003176141025	3.74502032486915	4.08831178778553	3.80952130115758	5.57303097283665	5.02438876394027	4.2662010800636	4.67996207943828	4.69815407260362	4.21679034242002	3.9769945435059	4.35646078128849	5.35290605671802	6.92739680556512	4.75437072858573	4.85395122979009	3.42262870028337	4.6645915281162	4.20928108718252	4.26071517959509	4.17364546876789	3.92885599369693	3.71811953266029	4.04840715227593	3.90591026900243	3.49747305004301	4.7890293089486	2.70607945818173	4.6104786903675	3.62258364833195	3.75264133360987	3.0746559002234	3.67272375852423	2.70607945818173	3.41500237205039	3.03627552001174	2.70607945818173	3.63723904961595	3.07412467566607	2.70607945818173	2.70607945818173	2.70607945818173	2.70607945818173	4.01101538461118	2.70607945818173	2.70607945818173	3.68008998424828	2.70607945818173
Picea_mature_831	2.70607945818173	3.46650203636896	2.70607945818173	2.70607945818173	2.70607945818173	3.38151875066642	5.10718614157328	5.41520218368641	5.23929438996235	3.35335183497777	4.34196307761041	3.47366246293762	4.96810453824433	2.70607945818173	5.77822653281942	3.29933334722719	4.85077657249217	3.76256650736362	4.83464205723083	3.42447875333141	4.10682421490697	4.24534867125724	4.09919395211475	5.03276426979489	4.03720479660175	3.95600116944347	4.0724788019644	4.30291853665105	3.77690468199475	3.78094449460247	4.82137561395073	4.43658577679843	4.88121254158497	3.93742344774841	4.29487940089071	3.9821150057071	4.45055171661655	4.04080673893159	4.32548495514595	3.93376127643821	4.95266957103071	4.41661899483645	4.16193234786209	4.33541754521553	3.94597307190747	4.05973368348245	2.70607945818173	4.22378059922699	3.69931880428187	4.68226159293653	3.76135299487181	4.29598849085375	5.22484434855839	4.58379107568827
Picea_mature_1658	7.66927106320029	7.71083820761245	7.62751266715231	7.70940211333064	8.06597159480137	7.68032542474776	7.46021661339695	7.51093748741323	6.77608592296437	6.61620575600988	7.5417327377953	6.15134138591281	7.32064773423465	5.9744020235074	7.18756581844841	7.32644633501351	6.0533436078486	6.92750253534768	6.35990845023187	7.24335002574552	7.8391763106653	6.22309751231618	7.4819260289752	6.74261864736219	7.33277217845943	5.36478756619676	7.5649020549807	6.30095407729755	7.39523283995149	7.39493609765828	6.09485245248938	7.89090466595658	6.24566110872711	7.37220249117485	5.4150602953198	7.03548969303907	5.69170543678376	7.36469969523671	5.50984728254377	7.15272722412268	5.536970595509	8.05297596276884	7.52597484310699	5.50720799681687	6.92580161380402	6.93258698412248	2.70607945818173	7.49161043114772	7.25974770572611	7.16425176202729	5.2273922482174	5.85963084378206	6.42492152664068	5.86735630531273
Picea_mature_2867	5.80614549513223	5.56688967115541	6.00660330907545	5.89796711909162	6.96416551254811	6.57945614452135	5.89550339471732	6.24951251563862	6.19408775163043	5.59191783992671	7.0458493397603	6.49372566500921	6.0670166893607	6.38821715471261	6.83941795075084	6.23173602907251	6.14507143793151	6.60722947897766	6.23451224769459	6.46844364860747	6.66248406558751	7.35540722722334	6.39264200439136	6.09567292630039	6.29779636547887	6.14622597653615	6.6566424572155	6.38978543419048	6.04274917259022	6.13123800973862	6.07434178480653	6.77880291272299	7.0571683738466	6.56240097547535	6.24613264804481	6.33277838680909	5.51088218982965	6.81864258430872	6.25454152036845	6.85510905154355	5.65106185587228	6.94550131279338	6.28650675044108	5.13571072412715	6.74747542310625	5.15747252329467	6.96653666905745	5.51566997574855	5.3368004431267	6.27583990853936	5.07406348799871	6.36839729482275	5.98522381093871	6.54831471948893
Picea_mature_1034	12.4474367150019	12.7708291683507	12.7561454953896	12.6412688106859	12.5053288027208	12.2920780590222	11.7138158352177	11.7412434889078	11.0068439278665	12.4419618779864	11.2594481594591	12.3318038235564	11.4586302057577	12.3157391034958	10.821566091033	12.5304304190869	11.1945808935126	12.4401564206748	11.2759180977596	12.6785344924539	12.9942666940661	11.3046168331246	12.9414576787086	11.5226710316583	12.7657761013963	10.9097731179543	12.6296732314051	11.8188985007761	13.0112147971577	12.9766962432705	11.2617466639912	13.0766591519313	11.719466796437	12.9481437019829	11.25543735406	12.8353866967642	10.6009562253886	13.0252382761789	10.7370199526078	13.0957160111157	11.7684723969357	13.4154137239695	13.4331381712024	11.6881939840313	13.2770059541876	13.5271786148513	9.68291280334092	13.7015067691576	13.6699347796439	11.8008361671489	10.9273537085404	9.979779569032	10.8636919675828	10.6305420997541
Picea_mature_498	3.81055896855926	3.7697178936071	3.70332354862598	3.98325947771659	2.70607945818173	3.65295606668964	6.66324540991102	6.57042226546392	6.68806520945514	4.10958967840015	7.28944101409362	3.47366246293762	6.77227736830644	5.43099761514392	7.36202964330192	5.14349720616854	6.16710507922553	5.07640321231322	7.18160285793185	5.64942156526242	6.70926383921953	7.64027574878064	5.64357893313521	7.78763313942764	5.75453448543649	6.20906139370109	6.4802211788735	8.02227455814471	6.60722947897766	7.27973555338543	7.97374551740197	7.51524776976504	8.24212514888762	6.58375334672293	8.27757034153235	7.17826286486708	5.72521712239926	6.64362742733489	6.19544876434734	6.80284640981451	7.89443995638352	8.12929763142801	7.05930703719188	7.68233710333002	7.05682718373217	7.46513346294363	5.83917927880406	8.08414379957863	7.96812329522964	6.71099534471615	5.98817144735086	4.86338775354393	7.93401292963461	6.15410711343994
Picea_mature_86	6.70020076485297	7.26466145801538	8.35576910416311	7.27291158855512	7.38134230604196	7.5628489278963	8.09486297819494	8.10595553417139	6.68806520945514	8.03707862268605	7.02528232839011	8.44939472449083	7.47649870349582	8.87271184458079	8.2814834992365	7.60910497945149	6.75083724329975	7.46527492528344	6.75115811513391	7.42098991177886	7.01233552166011	6.98822650663969	6.81893725599397	7.00152868384676	7.07605490020021	6.16748170870429	7.24285213168707	6.66719302950481	6.70336812401506	7.22215465097766	6.33757944914204	7.32427065745839	6.72011869413022	6.5964133206807	6.01962230645784	6.7361133440222	6.0751669126685	6.16091353315299	5.17794806825649	6.42615174402631	4.66109545974501	5.90842004194119	6.24890073579125	5.15268906586209	5.67449851126939	6.3254082308467	2.70607945818173	6.25653546003433	6.06837104332615	8.12914517437984	6.2891512974734	7.21953789356574	6.39859528704073	7.11069139621046
Picea_mature_369	3.49635899246649	4.60194784045658	4.60127319004035	4.16633431423505	5.07812163488975	4.78278013694544	4.49077771730111	4.02961308397597	5.18743293005037	3.80952130115758	6.44609725760204	4.61794902819984	5.03393756404647	3.95230358162659	5.83257853855717	4.55781905398546	4.45334644039605	4.17014931164362	7.37136436870171	5.26188596540192	4.21014308010361	3.50258749421414	3.82264773241601	6.30312195720705	4.49070818977983	3.51107283216714	4.64429885469622	4.47167516352469	4.86549284351205	5.20675222261626	3.64578107761175	4.75924722777848	3.64793863525703	4.16795135458581	5.4150602953198	5.83896869038679	3.75264133360987	4.56503038988532	4.54805172325031	4.92359370369442	3.52201578598173	4.39076065862119	3.83928462340461	3.57023104318834	3.78770125959262	4.20044247955903	2.70607945818173	4.16424139603581	4.2351480498452	4.88058676715549	4.9008481438581	3.2598715014529	4.33708298068741	4.07733840831765
Picea_mature_505	3.9902411450145	6.61409021457537	7.81601076565427	6.81655444959199	7.24134116937623	7.81718793326942	7.35585807425494	7.10402952400673	6.031032234943	4.34366161956772	6.05562814231838	4.83702203919601	6.61558383258399	4.75559800489037	6.03115425957315	3.53935969202125	5.28386236075408	2.70607945818173	5.77380175928314	2.70607945818173	2.70607945818173	4.95701874202237	3.57932587796678	5.61187523670854	3.45293739686288	3.95600116944347	2.70607945818173	4.39029293839331	3.51214779277139	3.39514763367779	4.99030010323235	3.39354907274755	4.99481970903445	3.30011501615007	4.29487940089071	3.35949917100716	5.38986192944153	3.52158393589551	4.04974326730292	2.70607945818173	3.11810494423477	3.36224370395126	3.26647527385108	4.23493897674811	3.07412467566607	3.13770800907836	2.70607945818173	3.26426731727949	3.41519853588074	7.65876433803309	5.36514151763828	6.10619609710998	5.66749759663385	5.78553103040245
Picea_mature_984	7.97886374244119	7.26466145801538	6.80236494450839	6.7447028729703	6.68364651350231	6.82251399287717	7.39689681894007	7.30039735310886	7.36899817632834	6.12673831786663	6.41470982516203	7.67137464126109	8.06511643303312	7.12562416753363	7.2870907713174	7.60910497945149	7.68009015449138	6.88334352691822	7.02078389276397	7.32005032143161	7.35339221505885	6.9529305475483	8.14143431542918	7.48336138055567	7.78715249439854	7.07362183522182	7.33977676612773	7.35979772532391	7.20766524159476	7.21479209570518	7.00971302391715	7.27815307690066	6.88447584261231	8.22551209456449	6.64522983945338	7.54775420536812	7.52206003230763	7.89035218558111	7.07000851302263	7.27696240675271	6.48770853099365	7.39213419613092	8.48442638508424	7.45633369257072	7.88117187959304	7.84369676078788	6.32068408091341	7.42941775743234	7.45342278599494	7.55837698527533	8.12584972712716	8.57317783332104	7.51345079302043	7.69069847941371
