S1	S1	S1	S2	S2	S2	S3	S3	S3	S4	S4	S4	S5	S5	S5	S6	S6	S6	S7	S7	S8	S8	S8
Picea_mature_1427	8.14609080863347	8.11471604390228	8.31136273032666	7.92790328370501	8.40875264417026	9.74325133576294	8.51965210532618	7.36187438096287	7.72626514166817	7.48692031348128	7.36659867246165	7.58127006492039	8.42931246587647	8.01024561709928	8.14642948156169	8.30022473700731	7.7966944116275	10.0263378761799	7.94546867348347	8.06358258823337	6.81536658636771	7.19252666196857	6.79454243975055
Picea_mature_3215	7.81649223678967	7.23465886736212	7.78946245411875	8.16936597275524	8.49713515354011	7.21086307263173	4.15432791157066	5.51204923301983	5.22012102115556	4.32123329248836	4.38068984044068	4.40165082118627	4.15432791157066	4.31666621836877	4.15432791157066	4.15432791157066	4.54633399717067	4.15432791157066	4.15432791157066	4.37275746941402	4.48557234127646	4.32874410603045	4.34104448962066
Picea_mature_1975	4.6422379900747	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	5.58911217894971	4.15432791157066	5.20652257230831	4.89406523664443	4.67951869848791	4.63281076618426	4.58166454489724	4.63873104797824	4.43521063818859	4.7442540828489	4.71243810429844	4.90720952642615	4.15432791157066	5.32476603126707	4.46294033821235	4.83894208314274	4.58027012794958	4.8936007581063
Picea_mature_3369	12.3444244423952	12.36794085509	12.6011771242612	12.7615835331588	12.6951224032068	12.0433923340026	11.4816330400302	13.1608345381398	12.582326830795	13.2618490771008	12.9788909548945	13.4957572972374	13.0582917589592	13.0512822820217	13.4608920743492	13.3301140292846	13.4452041759356	13.4675173663993	14.8535201137793	13.8728950791549	11.8367885517175	11.7587203164541	11.2791605680304
Picea_mature_924	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.31447197086222	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.43468500118883	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	5.09585239856082	6.56690970041607	4.822038649354
Picea_mature_827	9.05688864413592	8.61652973805398	8.99441988207277	9.4843514584487	9.15593758508865	8.04305396624592	4.15432791157066	7.06224497506958	6.43246989116221	4.70485292212447	4.70600079171421	4.58166454489724	4.15432791157066	4.43521063818859	4.47122071198692	4.15432791157066	4.43194305464247	4.15432791157066	4.79204786229763	4.37275746941402	4.78497376994316	4.50252703229753	4.6798997097801
Picea_mature_132	5.76724302977758	5.51440791816033	5.83638102330045	5.29032922222231	6.0971536213778	5.58911217894971	4.15432791157066	5.45794715753528	6.07453530169304	5.77139599735238	5.99027386063711	6.11551149392756	6.31444834025582	5.99599490940535	6.20998691074249	6.33874531657083	6.20233149279749	7.87644229145022	9.59672785782838	8.25022717456691	7.84169698510266	7.52134111948305	7.23736481562645
Picea_mature_2648	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.72555905566983	4.7966810667961	5.16309939655611	4.97574788630228	4.75650412315732	5.47035236912087	5.1239610339802	5.29135199966833	5.34428091401025	5.19066129973072	5.84961871966429	6.04843651134321	5.06665365495668	5.63387990448429	5.61286624683184	5.59954525649637
Picea_mature_582	5.41124627342645	5.13317756341789	5.06801091950739	5.04306100696643	5.24679178172193	4.15432791157066	4.15432791157066	4.55955956811399	4.52722278622192	4.3902365047434	4.15432791157066	4.35634849678012	4.15432791157066	4.38378815107169	4.37862971759172	4.43468500118883	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	5.99160704053383	6.51238390208953	6.14043998844401
Picea_mature_1588	5.82668965129461	5.51440791816033	5.42654931442308	5.48570831101356	5.66632866352204	4.15432791157066	4.15432791157066	5.86969717213169	6.12842471653126	6.22978404961143	5.69785573297987	5.6749646913698	7.57482555887013	6.37140155105543	6.33732862496892	5.90712366140491	6.35164392614387	6.04982194290743	9.04528378480313	7.54586844462827	5.36097571295195	5.40873174155618	5.23433352996997
Picea_mature_932	4.15432791157066	4.15432791157066	4.15432791157066	4.67279548400442	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	6.08718172806108	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066
Picea_mature_617	8.42249821606706	8.53588695322368	8.24245203661486	8.65975953059391	7.56375920617903	7.6870776911859	4.15432791157066	8.74146502152721	9.60153357645647	9.08287210020297	8.42228384911425	8.0981305664193	6.27519430324717	6.26849142636601	6.32921618545108	6.27398916478344	6.04893349980085	5.46529060738633	6.96601954451457	6.86707421019837	9.11432725771367	8.357782806017	8.94146835151093
Picea_mature_2305	5.22574302824569	5.24375815584756	5.2037864928555	5.39277681839475	5.24679178172193	5.58911217894971	4.15432791157066	4.55955956811399	4.68023343659607	4.77439534225104	4.63281076618426	4.70469284901985	5.26785127586505	4.81814770625656	4.78436978346897	4.98519315184878	4.9991916080724	5.46529060738633	5.04914821368095	5.30128611232457	5.92814415845558	5.8729561680941	5.81405421565188
Picea_mature_2909	5.22574302824569	5.24375815584756	4.68766110067768	4.88371100464306	4.93581603755198	4.15432791157066	4.15432791157066	5.09125573065422	4.89406523664443	4.75216284997939	4.84609209724135	4.83367892133074	4.77776908306227	4.71347486271005	4.9229909080901	4.43468500118883	4.67172279130856	4.15432791157066	5.15094594463372	4.76809125116772	5.33342848659611	5.19330808317437	5.30528550732184
Picea_mature_2394	8.30512924419062	7.85956295058457	8.34461437784117	8.34521782840246	7.52195912885041	7.54544106325474	7.64498339836313	7.7822135363884	8.39797884046899	8.15492205668196	8.05001316642839	8.68166805542825	10.3523239489502	9.35412766370181	9.26284171675264	7.78366127846463	7.99589914864735	6.22225366003652	12.1989620926353	10.9184725603134	8.0960199414894	7.99478260174763	7.6872836562744
Picea_mature_3534	5.11685392044	5.24375815584756	5.3215993377059	5.39277681839475	4.93581603755198	6.11392718708091	4.15432791157066	4.8517097647811	4.61039990967225	4.96186649357108	4.84609209724135	4.80398156397331	4.67713888351081	4.71347486271005	4.82193855255217	4.83578790122717	5.24065614300298	6.691953052646	5.15094594463372	4.46294033821235	5.3877745392187	5.44043926198426	5.80551176150592
Picea_mature_240	4.15432791157066	4.15432791157066	4.15432791157066	4.67279548400442	4.15432791157066	5.58911217894971	4.15432791157066	5.34034277331144	5.70808051793332	5.50200050740497	5.23870170741308	5.22755869132719	5.21830477974018	5.21953937459166	4.95361285860561	5.10950079790419	5.10045348879441	4.15432791157066	4.60708401400602	5.20224320006928	4.58134213969906	4.58027012794958	4.57068392961517
Picea_mature_3946	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.37275746941402	4.6932970236661	4.88686918644372	4.71140140603177
Picea_mature_3756	5.11685392044	4.85298484044901	4.15432791157066	5.65020039615774	4.15432791157066	4.15432791157066	4.15432791157066	4.64982745688786	4.74150789297763	4.70485292212447	4.43142187877421	4.29723634273942	4.49765317615506	4.31666621836877	4.15432791157066	4.55019380603917	4.67172279130856	4.82649877672664	6.76456655223141	6.38088799472359	9.72784672417259	9.04586825114731	9.64838647770133
Picea_mature_1798	6.26141510086675	5.66229342604598	6.46998623478404	5.72411047886354	6.50814094987085	6.77025031824749	4.15432791157066	5.20652257230831	5.76277772230373	6.17009867017845	6.31715613864081	6.55405723720127	7.20906104769744	7.03505591598151	7.4676838124345	7.68710259298812	7.16515123823917	7.87644229145022	8.10290778905651	7.23728550722553	7.22360876238537	7.18729953232923	7.33793420756185
Picea_mature_3416	5.22574302824569	4.85298484044901	4.68766110067768	5.29032922222231	4.15432791157066	4.15432791157066	4.15432791157066	4.79196128194944	4.84721537729417	4.6245863124699	4.97574788630228	4.83367892133074	4.63873104797824	4.92412140505678	4.60159020208806	5.07017500248892	7.05271018670546	4.82649877672664	4.60708401400602	5.56421982990926	5.91997417713665	6.20534321027124	5.44518846596899
Picea_mature_1497	5.22574302824569	5.24375815584756	5.3215993377059	5.85910322841117	5.66632866352204	6.48224135624394	4.15432791157066	5.20652257230831	4.61039990967225	4.7290203828915	4.70600079171421	4.70469284901985	4.35285822452883	4.47849348121538	4.47122071198692	4.15432791157066	4.15432791157066	4.15432791157066	4.93228657753142	4.46294033821235	5.05864068754775	6.00664524380788	4.6798997097801
Picea_mature_1237	4.99164456879933	5.00597082157599	5.06801091950739	5.04306100696643	4.93581603755198	4.15432791157066	4.15432791157066	5.00443071078649	5.48100643836113	5.29349208507103	5.44208874196762	5.36485894050954	5.14769688778701	5.13649917261832	5.11516531197174	5.07017500248892	7.04537215538684	4.82649877672664	9.56338258166823	7.64135435934787	7.23891153465499	7.07275781788964	6.92373602973311
Picea_mature_3018	4.15432791157066	4.15432791157066	4.15432791157066	4.67279548400442	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	6.26282094201491	4.82649877672664	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066
Picea_mature_648	4.84112632752452	4.65074203921665	4.68766110067768	4.67279548400442	4.93581603755198	4.15432791157066	4.15432791157066	4.8517097647811	4.68023343659607	4.65283955380232	4.57673639280071	4.73977021275493	4.35285822452883	4.43521063818859	4.47122071198692	4.15432791157066	4.15432791157066	4.15432791157066	5.15094594463372	5.33816030834599	5.19852802494547	5.31891530844814	5.64974956393655
Picea_mature_3738	9.23004711180186	8.70030284949213	9.10829678088277	10.1833266409388	9.83494153035906	7.93397653638231	9.75803063116835	10.9114940318564	10.229401043761	10.4154900411853	10.7685056058908	10.806460975355	10.2077549457662	10.2123838052858	10.3599072441778	10.6307596147807	10.4527323968284	8.10087215532643	12.9570233090042	10.6498298053639	12.5618613948605	12.4576694807209	13.4574416282212
Picea_mature_1411	4.15432791157066	4.65074203921665	4.68766110067768	4.88371100464306	4.15432791157066	4.15432791157066	4.15432791157066	4.55955956811399	4.68023343659607	4.3902365047434	4.43142187877421	4.47336109269343	4.49765317615506	4.51656665530954	4.54205354489015	4.55019380603917	5.17335601059716	5.09669925792309	5.15094594463372	4.72898384866613	4.62176068753028	4.50252703229753	4.47728153429105
Picea_mature_2741	5.49244850662099	5.00597082157599	5.68993062657052	6.6759385657263	6.50814094987085	4.15432791157066	4.15432791157066	6.04820720666302	4.41837032470549	4.32123329248836	5.08596721903292	4.29723634273942	5.1658869881347	4.90757887426828	4.7442540828489	5.02884023234927	4.15432791157066	4.82649877672664	4.15432791157066	5.2823023146983	4.93502027657105	5.03068532341983	5.80551176150592
Picea_mature_1172	6.64821982003332	6.20759543746289	6.02699529268823	6.33072608275326	6.41684710254333	6.11392718708091	7.64498339836313	6.28957320106292	6.69672335294845	6.71263359617605	6.7090367931659	6.44078762750444	5.1658869881347	5.53546841822874	5.72546494086351	5.48254607411483	5.41771085218432	4.82649877672664	5.65990837242672	5.26292852396613	6.35811231712165	6.17246737957704	6.69112342815583
Picea_mature_4048	5.41124627342645	5.3424365094136	5.52168733867185	5.29032922222231	5.47763470001978	4.15432791157066	4.15432791157066	4.8517097647811	4.52722278622192	4.77439534225104	4.68277914263798	4.55738716181327	4.67713888351081	4.58248830026546	4.54205354489015	4.77735961251275	4.9991916080724	5.29886915669611	5.53827364528125	5.11429973930709	5.3877745392187	5.30708524008539	5.24896268500176
Picea_mature_1985	4.99164456879933	4.15432791157066	4.15432791157066	4.67279548400442	4.15432791157066	4.15432791157066	4.15432791157066	5.58837259643991	5.92864399608845	5.89193922433246	5.6190640060903	5.50521642793917	5.09067619309659	5.11123424894139	5.01126696231598	4.77735961251275	5.24065614300298	4.15432791157066	4.15432791157066	4.98940346659014	6.13046255629653	5.65627744928517	5.96573655175344
Picea_mature_2142	6.79292138345705	7.23465886736212	6.98457608471834	8.07261801280209	8.16055685078365	6.48224135624394	4.15432791157066	6.68997436680375	5.24963352409179	4.79581271226704	4.94550765717625	4.78857523160035	5.1658869881347	5.33644954044462	5.29135199966833	6.07317063783181	5.97697882702097	4.15432791157066	4.15432791157066	4.37275746941402	5.1138456962684	4.94418828655864	4.34104448962066
Picea_mature_3458	5.82668965129461	5.43203617567812	6.08449170867455	5.57106410580288	6.0971536213778	6.11392718708091	4.15432791157066	5.4008612607975	5.6701075938824	5.2597280815046	5.33111386287879	5.36485894050954	5.53391256334967	5.44077913685221	5.34963438337629	5.31416707770359	6.00947583081098	6.57374754625127	5.15094594463372	5.35608518572476	5.69505253169111	5.72243086038091	5.90418000110004
Picea_mature_3431	6.26141510086675	5.72947242963978	6.2914903859007	5.85910322841117	5.24679178172193	4.15432791157066	4.15432791157066	4.55955956811399	4.15432791157066	4.59445558695682	4.60567341351481	4.35634849678012	4.59686850173534	4.71347486271005	4.70102946702181	4.63841096403754	7.59021165451038	7.97048596454018	4.60708401400602	4.15432791157066	4.48557234127646	4.50252703229753	4.41820139111417
Picea_mature_1824	5.3229499235368	4.85298484044901	5.42654931442308	5.29032922222231	4.93581603755198	4.15432791157066	4.15432791157066	4.72555905566983	4.41837032470549	4.15432791157066	4.15432791157066	4.15432791157066	4.59686850173534	4.61181307736112	4.47122071198692	6.47087777758275	6.7513710911959	4.82649877672664	4.60708401400602	4.37275746941402	4.15432791157066	4.32874410603045	4.15432791157066
Picea_mature_446	4.15432791157066	4.65074203921665	4.15432791157066	4.67279548400442	4.93581603755198	4.15432791157066	4.15432791157066	4.8517097647811	4.68023343659607	5.00950235418028	4.97574788630228	4.94056772365971	4.93935511885291	4.87324839770956	4.85737004636138	4.93884406478711	6.17450575412149	4.82649877672664	5.82083784277244	4.96181579659511	4.81254909592216	4.72933976120087	4.822038649354
Picea_mature_1741	13.9764182905335	13.5729834776859	13.2840055415615	13.9610152292183	14.1517477103321	12.9974071455709	13.964326127686	14.3022941315325	14.9702929388878	14.9951211666619	15.3452207136149	15.5027758712508	15.8929926857638	15.7503238868489	15.184360708077	16.4037183436314	15.396673526463	8.01528266259271	15.3326398040816	15.3111928837807	14.0788801013348	14.3314387401639	14.2648881405538
Picea_mature_442	4.15432791157066	4.85298484044901	4.90440064780411	5.48570831101356	5.24679178172193	4.15432791157066	4.15432791157066	4.95706284056557	4.41837032470549	4.3902365047434	4.38068984044068	4.29723634273942	4.43487152858008	4.51656665530954	4.37862971759172	6.0575325526959	5.79044644104694	5.09669925792309	4.15432791157066	4.37275746941402	4.34585165160825	4.15432791157066	4.15432791157066
Picea_mature_1474	4.84112632752452	5.13317756341789	4.90440064780411	4.67279548400442	4.93581603755198	4.15432791157066	4.15432791157066	4.90639705763099	4.89406523664443	4.77439534225104	4.92990029275972	4.86204478510954	5.1658869881347	5.03043630402715	5.03853502593876	5.3734946781288	5.20763593946118	4.82649877672664	5.47190720881639	5.62083668625877	5.43931903974193	5.42997918393361	5.64974956393655
Picea_mature_2702	4.6422379900747	4.65074203921665	4.15432791157066	4.88371100464306	4.15432791157066	4.15432791157066	4.15432791157066	5.27581628326988	5.70808051793332	5.9720365488756	5.69091600636967	5.4920077772749	4.96291064698685	5.016136814959	4.89097388750017	4.77735961251275	5.15570260752664	4.15432791157066	4.60708401400602	4.6409083755503	5.85254386095685	5.61286624683184	5.91986376171247
Picea_mature_2822	6.99673401779405	7.05855768169891	6.51108734772455	7.10767826280076	6.7498114690668	9.00223789752225	4.15432791157066	7.15977376199638	8.73889205977163	8.00014139487434	7.57735104018665	7.49921221753744	7.42541866612898	6.8771618210082	6.5113377446665	7.28235288887978	6.53464651092215	8.95261888662432	7.51095317183712	8.05692165083771	7.91154387821554	7.77247306336019	7.99656684497005
Picea_mature_515	5.22574302824569	5.00597082157599	4.68766110067768	4.67279548400442	4.93581603755198	4.15432791157066	7.64498339836313	5.27581628326988	5.54776865134159	6.20525163385836	5.77154400446126	5.62907570973821	6.37120236917416	5.83664466041702	5.20757875132251	5.07017500248892	6.0411414493343	5.09669925792309	7.39322672835202	6.70232621318977	8.51069834588758	7.96787257569865	7.37518223485774
Picea_mature_1892	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.41837032470549	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.37862971759172	4.43468500118883	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	6.02967138227928	5.36484353955187	5.78823843730524
Picea_mature_2703	9.97997973185008	9.4890743612127	9.79657493138216	9.49833834263189	9.98734334948883	8.3278051471824	4.15432791157066	9.03618461740339	7.81380469588327	4.81649428178852	4.57673639280071	4.72251613075801	4.15432791157066	4.51656665530954	4.15432791157066	4.71243810429844	4.63370529206765	4.15432791157066	4.15432791157066	4.15432791157066	4.65884948147829	4.40083990848809	4.57068392961517
Picea_mature_851	4.6422379900747	5.13317756341789	5.06801091950739	4.67279548400442	4.93581603755198	6.11392718708091	4.15432791157066	4.55955956811399	4.68023343659607	4.6245863124699	4.51169046639161	4.55738716181327	4.43487152858008	4.43521063818859	4.47122071198692	4.71243810429844	4.7713392818613	5.95381652817934	5.53827364528125	4.80472097802093	5.6648815462504	5.68983575599595	5.77950538249412
Picea_mature_782	4.15432791157066	4.15432791157066	4.15432791157066	4.67279548400442	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	5.40090892876513	4.80188151179365	5.31885851380752
Picea_mature_637	4.99164456879933	5.24375815584756	5.2037864928555	6.09071695207355	6.212739628952	5.58911217894971	7.64498339836313	4.90639705763099	4.68023343659607	4.44309547205725	4.65843941584303	4.53150756639497	5.09067619309659	5.31623785245672	5.27110676350144	7.90707893996379	6.69086440063512	6.37427003082384	4.79204786229763	4.5319416279633	4.42498522943183	4.50252703229753	4.34104448962066
Picea_mature_968	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.7290203828915	4.54560030430067	4.58166454489724	4.49765317615506	4.68994582575729	4.47122071198692	4.63841096403754	4.49407485009092	4.82649877672664	5.53827364528125	4.6409083755503	5.47634362904239	5.47119724818121	5.14117709812734
Picea_mature_2984	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.41837032470549	4.52671323878124	4.70600079171421	4.64717960133015	4.77776908306227	4.71347486271005	4.82193855255217	4.88927774597171	4.54633399717067	4.15432791157066	5.32476603126707	5.01601543110296	4.65884948147829	4.58027012794958	4.61010971323721
Picea_mature_1142	5.56782546115435	5.59084476312615	5.90330167729793	5.72411047886354	5.82781778669165	4.15432791157066	4.15432791157066	5.58837259643991	5.63081176206102	5.86618780247566	6.11863801192398	5.9220820466127	5.50894485688949	5.66716823824213	6.34539110659438	6.48226113171137	6.01746828401057	4.82649877672664	7.57984909584825	6.10047900108256	7.30142171495718	7.12847415275817	7.25463423078758
Picea_mature_1886	4.84112632752452	4.15432791157066	4.68766110067768	4.88371100464306	4.15432791157066	4.15432791157066	4.15432791157066	4.55955956811399	4.9791879937602	5.83987001477355	5.89468630711616	5.69722703836986	5.62838981526564	5.48488110125009	5.13921035311947	5.67183300402408	5.49570524747683	5.46529060738633	4.93228657753142	5.94349300370102	6.10953385002364	6.0684103036957	6.01717260819134
Picea_mature_1077	4.6422379900747	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.79196128194944	5.12523746937915	5.45609951101452	5.04642396911337	5.09654405548043	4.59686850173534	4.83704621496746	4.54205354489015	4.88927774597171	4.7713392818613	4.82649877672664	4.15432791157066	4.37275746941402	4.78497376994316	4.64557521900265	4.87060356204631
Picea_mature_3135	6.45127677407011	6.33361951942645	6.2914903859007	5.98035888893252	7.47888734535605	7.54544106325474	7.64498339836313	6.5506725628954	6.37924184249879	5.9720365488756	5.64835951626218	5.77190394400841	5.76667948197658	5.6888731233596	5.67114561013944	5.73525783683727	7.43742648806876	10.4482838079909	5.76964029486402	5.82254174842527	6.46395786281366	6.0502000669883	6.40491507701777
Picea_mature_126	4.84112632752452	5.00597082157599	5.52168733867185	5.17540657312322	5.24679178172193	4.15432791157066	4.15432791157066	4.90639705763099	5.05554985994441	5.15024705934085	5.05982186640208	5.04434878493865	4.96291064698685	5.11123424894139	5.18537416922983	5.21762561679749	6.70506792860836	6.13896434859969	5.96242397690186	5.24314339308994	5.148719481184	5.15196345848244	5.07296440895138
Picea_mature_1255	5.82668965129461	5.43203617567812	5.60901473336367	5.57106410580288	5.24679178172193	4.15432791157066	4.15432791157066	4.8517097647811	5.09113042562603	5.2597280815046	5.48497640834943	5.29464580254672	5.74646153161427	5.45864548753743	5.34963438337629	5.3734946781288	5.43112653414328	5.09669925792309	6.1672870385166	6.28071744302157	5.75310221005573	5.85873808080068	5.88026565918335
Picea_mature_443	5.76724302977758	5.59084476312615	5.60901473336367	5.65020039615774	5.24679178172193	6.48224135624394	4.15432791157066	4.15432791157066	4.15432791157066	4.44309547205725	4.60567341351481	4.60459908936793	4.15432791157066	4.31666621836877	4.15432791157066	4.15432791157066	5.20763593946118	4.15432791157066	5.47190720881639	5.56421982990926	5.86118273395024	5.92820542229183	5.56828722968573
Picea_mature_2456	5.88329312432264	5.66229342604598	5.3215993377059	5.57106410580288	4.15432791157066	5.58911217894971	4.15432791157066	4.95706284056557	5.4096910690784	5.00950235418028	4.94550765717625	4.95283898707288	4.59686850173534	4.68994582575729	4.47122071198692	4.43468500118883	4.59227013050017	4.15432791157066	5.60077181132674	5.11429973930709	5.61272277362359	5.66476105775942	5.92763019670573
Picea_mature_1226	8.4138030138343	8.01089027063166	7.54313979830981	7.87141817989935	6.41684710254333	6.48224135624394	4.15432791157066	8.20675144108019	8.99067074022119	8.31966137153456	8.00858490560904	7.69976030192746	5.94323824258713	6.1070679137473	5.88627488308361	5.7756772361452	6.28237106804987	4.82649877672664	7.046919622757	5.97448584475326	8.27416934117815	7.52752452480414	8.47126879684565
Picea_mature_227	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	5.58911217894971	4.15432791157066	5.13142305837306	5.38476609642978	6.19530599751198	6.0432135535821	5.60540295148518	4.98573283469051	5.17305187760246	5.11516531197174	4.88927774597171	4.35078265092377	4.15432791157066	4.60708401400602	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066
Picea_mature_1873	4.84112632752452	4.85298484044901	4.15432791157066	4.67279548400442	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.49407485009092	4.15432791157066	6.04843651134321	4.15432791157066	5.148719481184	5.0627328196712	5.69779953152694
Picea_mature_1710	5.93734990275362	6.11615304563602	6.19216955603989	5.92124556757528	5.82781778669165	4.15432791157066	4.15432791157066	5.86969717213169	6.32377031356526	6.06947380126863	5.99027386063711	6.12714408626288	5.34503290924585	5.41338233286048	5.33059477677316	5.28307892761215	5.13768201073496	4.82649877672664	6.04843651134321	5.85675661141594	6.44236729707354	6.13872266107272	6.45194971997487
Picea_mature_3261	4.84112632752452	5.00597082157599	5.3215993377059	5.65020039615774	5.24679178172193	6.11392718708091	4.15432791157066	5.83060720462319	6.14154557817516	5.4747024650164	5.26003730658961	5.4018020463842	4.88975791287728	5.05827715817986	5.18537416922983	5.02884023234927	5.20763593946118	5.46529060738633	5.60077181132674	5.01601543110296	5.09585239856082	5.09355231424903	5.14117709812734
Picea_mature_2221	6.21988573671936	6.20759543746289	6.33843808418821	6.60654240733527	6.212739628952	5.58911217894971	4.15432791157066	6.36958674066938	6.40079119871194	6.41095857335868	6.30031800841421	6.19478884496429	5.09067619309659	5.41338233286048	5.31117401752035	5.48254607411483	5.44436850994554	4.15432791157066	5.40102330685804	5.04174023431091	6.79036579955204	6.64670477751662	7.02511963434614
Picea_mature_3068	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	5.0048045056778	4.15432791157066	4.15432791157066	4.15432791157066	4.37862971759172	4.15432791157066	4.15432791157066	4.15432791157066	4.93228657753142	4.15432791157066	5.79934791755435	5.8658682413687	6.52195885484646
Picea_mature_488	7.52344045333329	7.88592489394112	8.06746179163308	9.82860975575845	10.0972243386089	8.70422496065776	4.15432791157066	7.1741917266365	6.36833348369464	5.59651128252438	6.13801160756596	5.8372044717032	7.04998120592838	7.27392801153002	7.00517011327436	11.0007084454825	9.91862164657449	9.95945457750112	5.15094594463372	5.35608518572476	5.13146126951678	5.37599779393008	5.01777305414353
Picea_mature_1395	6.03878083586139	5.79294284296198	5.42654931442308	5.29032922222231	4.93581603755198	4.15432791157066	4.15432791157066	5.48534698606361	5.52597664311374	6.70245779149565	6.73987516659319	6.89458535595988	6.59238785532579	6.20446613341345	6.43847277569962	5.81474320918322	6.65224590254529	5.84961871966429	9.48718835167296	7.00953388909943	6.73895140571776	6.47769043075453	6.5698123560309
Picea_mature_823	5.41124627342645	4.65074203921665	5.2037864928555	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.79196128194944	4.41837032470549	4.65283955380232	4.51169046639161	4.58166454489724	4.74622883228404	4.73600787208621	4.54205354489015	5.02884023234927	7.00430575937334	5.60861881423558	7.46794665685325	5.06665365495668	5.05864068754775	5.19330808317437	5.46866715956587
Picea_mature_2327	5.3229499235368	5.43203617567812	4.90440064780411	5.57106410580288	4.93581603755198	5.58911217894971	4.15432791157066	5.09125573065422	5.2782324836922	7.08353782963535	6.86230143783456	6.77691281328362	5.33008444183794	6.09179101264242	5.92048892662441	7.03345719181614	6.59217116364464	7.31805017576069	7.36219473441606	6.61183011160123	8.22787696137918	7.7303155676548	8.56662450629216
Picea_mature_3922	8.14609080863347	8.32157621385604	7.85265892809272	8.08507537821034	7.75607071533438	7.81586892904171	8.51965210532618	9.64432401104429	11.676720514273	10.5767791267751	9.61013349825782	9.93339941250241	8.5811350927901	8.749955543536	7.95567936100578	7.84457721651502	8.17401459129916	6.37427003082384	11.2016870423379	9.68955776756848	12.1470970267382	11.3650005986248	12.1156045105385
Picea_mature_2187	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	5.04902856719892	5.3592033174694	5.23651957133128	5.15980333185997	5.24479075287807	5.11011596443608	5.09831107461429	5.06489060551988	5.21762561679749	4.82922230114748	5.09669925792309	4.15432791157066	4.76809125116772	4.15432791157066	4.15432791157066	4.47728153429105
Picea_mature_2776	4.84112632752452	4.85298484044901	5.06801091950739	4.67279548400442	4.93581603755198	4.15432791157066	4.15432791157066	4.64982745688786	4.7966810667961	4.65283955380232	4.63281076618426	4.77276018410358	4.49765317615506	4.38378815107169	4.7442540828489	4.93884406478711	5.36218961303585	5.46529060738633	5.65990837242672	4.72898384866613	4.42498522943183	4.45605940804021	4.74113628066803
Picea_mature_930	4.15432791157066	4.85298484044901	4.68766110067768	4.15432791157066	4.15432791157066	4.15432791157066	4.15432791157066	5.37106354845477	5.70808051793332	6.82295158176649	6.72454318541101	6.80033911289839	6.89567439166937	6.62582045353773	6.6461573846292	6.43613108415614	5.76123929499918	5.09669925792309	5.82083784277244	5.24314339308994	6.71249956790399	6.98476580622015	6.61147094672276
